ESTADO,MUNICIPIO,Ubicación_propuesta,LATITUD,LONGITUD,LATITUD_1,LONGITUD_1,PEA
OAXACA,Ánimas Trujano,Nuevo CAP,16.98888222,-96.71319611,17.09155645,-96.83146605,2004
OAXACA,San Juan Bautista Atatlahuca,Nuevo CAP,17.53109583,-96.82994083,17.09155645,-96.83146605,216
OAXACA,San Juan Bautista Coixtlahuaca,Nuevo CAP,17.72464333,-97.32382306,17.09155645,-96.83146605,448
OAXACA,San Juan Bautista Cuicatlán,Nuevo CAP,17.80154806,-96.95956667,17.09155645,-96.83146605,2518
OAXACA,San Juan Bautista Guelache,Nuevo CAP,17.22654528,-96.77850472,17.09155645,-96.83146605,459
OAXACA,San Juan Bautista Jayacatlán,Nuevo CAP,17.42350444,-96.82257056,17.09155645,-96.83146605,532
OAXACA,San Juan Bautista Lo de Soto,Nuevo CAP,16.51151472,-98.3468025,17.09155645,-96.83146605,589
OAXACA,San Juan Bautista Suchitepec,Nuevo CAP,17.97271778,-97.65982,17.09155645,-96.83146605,110
OAXACA,San Juan Bautista Tlacoatzintepec,Nuevo CAP,17.85944139,-96.5870875,17.09155645,-96.83146605,248
OAXACA,San Juan Bautista Tlachichilco,Nuevo CAP,17.62254778,-98.34399306,17.09155645,-96.83146605,196
OAXACA,San Juan Bautista Tuxtepec,Nuevo CAP,18.08116472,-96.11848167,17.09155645,-96.83146605,53787
OAXACA,San Juan Cacahuatepec,Nuevo CAP,16.61373389,-98.15609194,17.09155645,-96.83146605,1745
OAXACA,San Juan Cieneguilla,Nuevo CAP,17.85165861,-98.28076444,17.09155645,-96.83146605,131
OAXACA,San Juan Coatzóspam,Nuevo CAP,18.04969972,-96.76332472,17.09155645,-96.83146605,289
OAXACA,San Juan Colorado,Nuevo CAP,16.45966583,-97.95398917,17.09155645,-96.83146605,2212
OAXACA,San Juan Comaltepec,Nuevo CAP,17.33817972,-95.97684639,17.09155645,-96.83146605,231
OAXACA,San Juan Cotzocón,Nuevo CAP,17.16400222,-95.78231028,17.09155645,-96.83146605,1774
OAXACA,San Juan Chicomezúchil,Nuevo CAP,17.28897528,-96.49491694,17.09155645,-96.83146605,150
OAXACA,San Juan Chilateca,Nuevo CAP,16.82851778,-96.67201056,17.09155645,-96.83146605,686
OAXACA,San Juan del Estado,Nuevo CAP,17.27352833,-96.79927278,17.09155645,-96.83146605,1184
OAXACA,San Juan del Río,Nuevo CAP,16.88252694,-96.16047028,17.09155645,-96.83146605,566
OAXACA,San Juan Diuxi,Nuevo CAP,17.28150944,-97.3742425,17.09155645,-96.83146605,265
OAXACA,San Juan Evangelista Analco,Nuevo CAP,17.40582722,-96.53795,17.09155645,-96.83146605,104
OAXACA,San Juan Guelavía,Nuevo CAP,16.95676333,-96.54583194,17.09155645,-96.83146605,1346
OAXACA,San Juan Guichicovi,Nuevo CAP,16.96282889,-95.09509417,17.09155645,-96.83146605,2203
OAXACA,San Juan Ihualtepec,Nuevo CAP,17.73984167,-98.28884611,17.09155645,-96.83146605,82
OAXACA,San Juan Juquila Mixes,Nuevo CAP,16.93563306,-95.91881806,17.09155645,-96.83146605,682
OAXACA,San Juan Juquila Vijanos,Nuevo CAP,17.35381333,-96.30401472,17.09155645,-96.83146605,184
OAXACA,San Juan Lachao,Nuevo CAP,16.15853833,-97.12510833,17.09155645,-96.83146605,575
OAXACA,San Juan Lachigalla,Nuevo CAP,16.59177972,-96.54884306,17.09155645,-96.83146605,363
OAXACA,San Juan Lajarcia,Nuevo CAP,16.50844389,-95.92559056,17.09155645,-96.83146605,131
OAXACA,San Juan Lalana,Nuevo CAP,17.47089111,-95.87988306,17.09155645,-96.83146605,115
OAXACA,San Juan de los Cués,Nuevo CAP,18.04692722,-97.05966361,17.09155645,-96.83146605,658
OAXACA,San Juan Mazatlán,Nuevo CAP,17.03112361,-95.44646694,17.09155645,-96.83146605,1124
OAXACA,San Juan Mixtepec,Nuevo CAP,17.30572611,-97.83144694,17.09155645,-96.83146605,618
OAXACA,San Juan Mixtepec,Nuevo CAP,16.27753944,-96.29947778,17.09155645,-96.83146605,105
OAXACA,San Juan Ñumí,Nuevo CAP,17.39828944,-97.70642139,17.09155645,-96.83146605,65
OAXACA,San Juan Ozolotepec,Nuevo CAP,16.1330075,-96.25929333,17.09155645,-96.83146605,163
OAXACA,San Juan Petlapa,Nuevo CAP,17.46930222,-96.03683417,17.09155645,-96.83146605,224
OAXACA,San Juan Quiahije,Nuevo CAP,16.30187833,-97.31684611,17.09155645,-96.83146605,496
OAXACA,San Juan Quiotepec,Nuevo CAP,17.60076333,-96.58816167,17.09155645,-96.83146605,381
OAXACA,San Juan Sayultepec,Nuevo CAP,17.45348222,-97.28474056,17.09155645,-96.83146605,193
OAXACA,San Juan Tabaá,Nuevo CAP,17.30518583,-96.20710222,17.09155645,-96.83146605,443
OAXACA,San Juan Tamazola,Nuevo CAP,17.16043861,-97.2268825,17.09155645,-96.83146605,104
OAXACA,San Juan Teita,Nuevo CAP,17.09526167,-97.41431306,17.09155645,-96.83146605,101
OAXACA,San Juan Teitipac,Nuevo CAP,16.93439889,-96.60850944,17.09155645,-96.83146605,1072
OAXACA,San Juan Tepeuxila,Nuevo CAP,17.72288111,-96.84110278,17.09155645,-96.83146605,151
OAXACA,San Juan Teposcolula,Nuevo CAP,17.55060917,-97.42457889,17.09155645,-96.83146605,183
OAXACA,San Juan Yaeé,Nuevo CAP,17.42908722,-96.28384556,17.09155645,-96.83146605,327
OAXACA,San Juan Yatzona,Nuevo CAP,17.40242444,-96.16924444,17.09155645,-96.83146605,160
OAXACA,San Juan Yucuita,Nuevo CAP,17.51225333,-97.27035833,17.09155645,-96.83146605,204
OAXACA,San Lorenzo,Nuevo CAP,16.39426222,-97.87483611,17.09155645,-96.83146605,838
OAXACA,San Lorenzo Albarradas,Nuevo CAP,16.90722556,-96.25964833,17.09155645,-96.83146605,533
OAXACA,San Lorenzo Cacaotepec,Nuevo CAP,17.12935861,-96.80199556,17.09155645,-96.83146605,5427
OAXACA,San Lorenzo Cuaunecuiltitla,Nuevo CAP,18.20645278,-96.91305722,17.09155645,-96.83146605,263
OAXACA,San Lorenzo Texmelúcan,Nuevo CAP,16.58549056,-97.19897444,17.09155645,-96.83146605,92
OAXACA,San Lorenzo Victoria,Nuevo CAP,17.66835611,-98.12027361,17.09155645,-96.83146605,166
OAXACA,San Lucas Camotlán,Nuevo CAP,16.94316278,-95.71314417,17.09155645,-96.83146605,716
OAXACA,San Lucas Ojitlán,Nuevo CAP,18.05750306,-96.39776278,17.09155645,-96.83146605,2772
OAXACA,San Lucas Quiaviní,Nuevo CAP,16.89480194,-96.46809417,17.09155645,-96.83146605,659
OAXACA,San Lucas Zoquiápam,Nuevo CAP,18.13615972,-96.90642889,17.09155645,-96.83146605,240
OAXACA,San Luis Amatlán,Nuevo CAP,16.38942389,-96.49717389,17.09155645,-96.83146605,398
OAXACA,San Marcial Ozolotepec,Nuevo CAP,16.08925694,-96.40589167,17.09155645,-96.83146605,284
OAXACA,San Marcos Arteaga,Nuevo CAP,17.71960278,-97.86113833,17.09155645,-96.83146605,416
OAXACA,San Martín de los Cansecos,Nuevo CAP,16.65647639,-96.72900528,17.09155645,-96.83146605,426
OAXACA,San Martín Huamelúlpam,Nuevo CAP,17.39740389,-97.60235167,17.09155645,-96.83146605,49
OAXACA,San Martín Itunyoso,Nuevo CAP,17.22901889,-97.88147694,17.09155645,-96.83146605,118
OAXACA,San Martín Lachilá,Nuevo CAP,16.61086444,-96.84937167,17.09155645,-96.83146605,361
OAXACA,San Martín Peras,Nuevo CAP,17.36051056,-98.23844444,17.09155645,-96.83146605,700
OAXACA,San Martín Tilcajete,Nuevo CAP,16.85894806,-96.69557139,17.09155645,-96.83146605,780
OAXACA,San Martín Toxpalan,Nuevo CAP,18.10072417,-97.05902722,17.09155645,-96.83146605,805
OAXACA,San Martín Zacatepec,Nuevo CAP,17.80794639,-98.06086444,17.09155645,-96.83146605,189
OAXACA,San Mateo Cajonos,Nuevo CAP,17.16177639,-96.20897556,17.09155645,-96.83146605,137
OAXACA,Capulálpam de Méndez,Nuevo CAP,17.30642083,-96.44597972,17.09155645,-96.83146605,731
OAXACA,San Mateo del Mar,Nuevo CAP,16.20970028,-94.98189194,17.09155645,-96.83146605,1638
OAXACA,San Mateo Yoloxochitlán,Nuevo CAP,18.143675,-96.868415,17.09155645,-96.83146605,897
OAXACA,San Mateo Etlatongo,Nuevo CAP,17.41483611,-97.27174,17.09155645,-96.83146605,231
OAXACA,San Mateo Nejápam,Nuevo CAP,17.65558806,-98.41699389,17.09155645,-96.83146605,315
OAXACA,San Mateo Peñasco,Nuevo CAP,17.15079444,-97.533645,17.09155645,-96.83146605,390
OAXACA,San Mateo Piñas,Nuevo CAP,15.99950833,-96.33518917,17.09155645,-96.83146605,192
OAXACA,San Mateo Río Hondo,Nuevo CAP,16.14423,-96.44844833,17.09155645,-96.83146605,361
OAXACA,San Mateo Sindihui,Nuevo CAP,17.0042325,-97.35123333,17.09155645,-96.83146605,361
OAXACA,San Mateo Tlapiltepec,Nuevo CAP,17.81058861,-97.43118278,17.09155645,-96.83146605,109
OAXACA,San Melchor Betaza,Nuevo CAP,17.25239583,-96.15435528,17.09155645,-96.83146605,290
OAXACA,San Miguel Achiutla,Nuevo CAP,17.30625222,-97.48937389,17.09155645,-96.83146605,133
OAXACA,San Miguel Ahuehuetitlán,Nuevo CAP,17.67134778,-98.3208525,17.09155645,-96.83146605,617
OAXACA,San Miguel Aloápam,Nuevo CAP,17.41291278,-96.69146472,17.09155645,-96.83146605,429
OAXACA,San Miguel Amatitlán,Nuevo CAP,17.89138861,-98.02556778,17.09155645,-96.83146605,220
OAXACA,San Miguel Amatlán,Nuevo CAP,17.27552472,-96.47174972,17.09155645,-96.83146605,97
OAXACA,San Miguel Coatlán,Nuevo CAP,16.19631333,-96.69411417,17.09155645,-96.83146605,665
OAXACA,San Miguel Chicahua,Nuevo CAP,17.63694278,-97.19488306,17.09155645,-96.83146605,96
OAXACA,San Miguel Chimalapa,Nuevo CAP,16.71446361,-94.7478825,17.09155645,-96.83146605,658
OAXACA,San Miguel del Puerto,Nuevo CAP,15.92163333,-96.17485222,17.09155645,-96.83146605,355
OAXACA,San Miguel del Río,Nuevo CAP,17.32165778,-96.56922083,17.09155645,-96.83146605,72
OAXACA,San Miguel Ejutla,Nuevo CAP,16.58038611,-96.73927556,17.09155645,-96.83146605,473
OAXACA,San Miguel el Grande,Nuevo CAP,17.04674111,-97.62216944,17.09155645,-96.83146605,585
OAXACA,San Miguel Huautla,Nuevo CAP,17.74582139,-97.13751944,17.09155645,-96.83146605,289
OAXACA,San Miguel Mixtepec,Nuevo CAP,16.77810139,-96.95732417,17.09155645,-96.83146605,257
OAXACA,San Miguel Panixtlahuaca,Nuevo CAP,16.26003111,-97.37964333,17.09155645,-96.83146605,1426
OAXACA,San Miguel Peras,Nuevo CAP,16.93792278,-97.00996667,17.09155645,-96.83146605,295
OAXACA,San Miguel Piedras,Nuevo CAP,16.99968333,-97.23269972,17.09155645,-96.83146605,134
OAXACA,San Miguel Quetzaltepec,Nuevo CAP,16.97548667,-95.76168028,17.09155645,-96.83146605,1189
OAXACA,San Miguel Santa Flor,Nuevo CAP,17.92108333,-96.79930056,17.09155645,-96.83146605,183
OAXACA,Villa Sola de Vega,Nuevo CAP,16.51475806,-96.97801389,17.09155645,-96.83146605,977
OAXACA,San Miguel Soyaltepec,Nuevo CAP,18.24037167,-96.40358139,17.09155645,-96.83146605,3441
OAXACA,San Miguel Suchixtepec,Nuevo CAP,16.09400444,-96.46640917,17.09155645,-96.83146605,643
OAXACA,Villa Talea de Castro,Nuevo CAP,17.36000278,-96.24992111,17.09155645,-96.83146605,735
OAXACA,San Miguel Tecomatlán,Nuevo CAP,17.39404361,-97.26799111,17.09155645,-96.83146605,94
OAXACA,San Miguel Tenango,Nuevo CAP,16.26732139,-95.59252167,17.09155645,-96.83146605,169
OAXACA,San Miguel Tequixtepec,Nuevo CAP,17.80286111,-97.34165528,17.09155645,-96.83146605,157
OAXACA,San Miguel Tilquiápam,Nuevo CAP,16.78194222,-96.58155639,17.09155645,-96.83146605,1007
OAXACA,San Miguel Tlacamama,Nuevo CAP,16.41672861,-98.06321694,17.09155645,-96.83146605,822
OAXACA,San Miguel Tlacotepec,Nuevo CAP,17.45362417,-98.00723889,17.09155645,-96.83146605,502
OAXACA,San Miguel Tulancingo,Nuevo CAP,17.75124028,-97.44151083,17.09155645,-96.83146605,122
OAXACA,San Miguel Yotao,Nuevo CAP,17.37046444,-96.33723528,17.09155645,-96.83146605,216
OAXACA,San Nicolás,Nuevo CAP,16.41595556,-96.74082389,17.09155645,-96.83146605,348
OAXACA,San Nicolás Hidalgo,Nuevo CAP,17.78291944,-98.14258333,17.09155645,-96.83146605,224
OAXACA,San Pablo Coatlán,Nuevo CAP,16.2239775,-96.78299889,17.09155645,-96.83146605,236
OAXACA,San Pablo Cuatro Venados,Nuevo CAP,16.9827075,-96.89110972,17.09155645,-96.83146605,112
OAXACA,San Pablo Etla,Nuevo CAP,17.14550556,-96.76449,17.09155645,-96.83146605,2451
OAXACA,San Pablo Huitzo,Nuevo CAP,17.27736722,-96.88449556,17.09155645,-96.83146605,3049
OAXACA,San Pablo Huixtepec,Nuevo CAP,16.82673639,-96.781005,17.09155645,-96.83146605,4687
OAXACA,San Pablo Macuiltianguis,Nuevo CAP,17.53429056,-96.55356139,17.09155645,-96.83146605,130
OAXACA,San Pablo Tijaltepec,Nuevo CAP,17.01765806,-97.4999625,17.09155645,-96.83146605,105
OAXACA,San Pablo Villa de Mitla,Nuevo CAP,16.92185972,-96.36215472,17.09155645,-96.83146605,5452
OAXACA,San Pablo Yaganiza,Nuevo CAP,17.1460825,-96.22957472,17.09155645,-96.83146605,477
OAXACA,San Pedro Amuzgos,Nuevo CAP,16.65390417,-98.08992694,17.09155645,-96.83146605,2286
OAXACA,San Pedro Apóstol,Nuevo CAP,16.73514611,-96.72603333,17.09155645,-96.83146605,617
OAXACA,San Pedro Atoyac,Nuevo CAP,16.48908444,-97.98697722,17.09155645,-96.83146605,722
OAXACA,San Pedro Cajonos,Nuevo CAP,17.16867056,-96.26063917,17.09155645,-96.83146605,442
OAXACA,San Pedro Coxcaltepec Cántaros,Nuevo CAP,17.49884944,-97.13581333,17.09155645,-96.83146605,73
OAXACA,San Pedro Comitancillo,Nuevo CAP,16.49030361,-95.15987778,17.09155645,-96.83146605,1818
OAXACA,San Pedro el Alto,Nuevo CAP,16.03361556,-96.4737225,17.09155645,-96.83146605,231
OAXACA,San Pedro Huamelula,Nuevo CAP,16.02903194,-95.66885583,17.09155645,-96.83146605,1161
OAXACA,San Pedro Huilotepec,Nuevo CAP,16.24365722,-95.15293444,17.09155645,-96.83146605,1373
OAXACA,San Pedro Ixcatlán,Nuevo CAP,18.14566028,-96.51062222,17.09155645,-96.83146605,976
OAXACA,San Pedro Ixtlahuaca,Nuevo CAP,17.06327611,-96.82009417,17.09155645,-96.83146605,1905
OAXACA,San Pedro Jaltepetongo,Nuevo CAP,17.68784972,-97.03494028,17.09155645,-96.83146605,89
OAXACA,San Pedro Jicayán,Nuevo CAP,16.45218639,-98.01519861,17.09155645,-96.83146605,1528
OAXACA,San Pedro Jocotipac,Nuevo CAP,17.76856,-97.08019556,17.09155645,-96.83146605,326
OAXACA,San Pedro Juchatengo,Nuevo CAP,16.34095222,-97.08732139,17.09155645,-96.83146605,463
OAXACA,San Pedro Mártir,Nuevo CAP,16.74448944,-96.71221806,17.09155645,-96.83146605,764
OAXACA,San Pedro Mártir Quiechapa,Nuevo CAP,16.41522694,-96.24753861,17.09155645,-96.83146605,229
OAXACA,San Pedro Mártir Yucuxaco,Nuevo CAP,17.43262833,-97.61007583,17.09155645,-96.83146605,112
OAXACA,San Pedro Mixtepec,Nuevo CAP,15.98264361,-97.08383194,17.09155645,-96.83146605,2636
OAXACA,San Pedro Mixtepec,Nuevo CAP,16.27179861,-96.28279778,17.09155645,-96.83146605,176
OAXACA,San Pedro Molinos,Nuevo CAP,17.10463944,-97.54112444,17.09155645,-96.83146605,148
OAXACA,San Pedro Nopala,Nuevo CAP,17.80629389,-97.54130667,17.09155645,-96.83146605,175
OAXACA,San Pedro Ocopetatillo,Nuevo CAP,18.18493611,-96.91315333,17.09155645,-96.83146605,324
OAXACA,San Pedro Ocotepec,Nuevo CAP,16.95541861,-95.84675111,17.09155645,-96.83146605,546
OAXACA,San Pedro Pochutla,Nuevo CAP,15.74634083,-96.46523028,17.09155645,-96.83146605,7815
OAXACA,San Pedro Quiatoni,Nuevo CAP,16.78319972,-96.03155111,17.09155645,-96.83146605,1200
OAXACA,San Pedro Sochiápam,Nuevo CAP,17.82514056,-96.66440028,17.09155645,-96.83146605,580
OAXACA,San Pedro Tapanatepec,Nuevo CAP,16.36724861,-94.19384833,17.09155645,-96.83146605,4166
OAXACA,San Pedro Taviche,Nuevo CAP,16.63784861,-96.53759778,17.09155645,-96.83146605,552
OAXACA,San Pedro Teozacoalco,Nuevo CAP,17.01712611,-97.28609806,17.09155645,-96.83146605,160
OAXACA,San Pedro Teutila,Nuevo CAP,17.97702833,-96.70567139,17.09155645,-96.83146605,385
OAXACA,San Pedro Tidaá,Nuevo CAP,17.34076417,-97.37727278,17.09155645,-96.83146605,390
OAXACA,San Pedro Topiltepec,Nuevo CAP,17.43720111,-97.34371222,17.09155645,-96.83146605,99
OAXACA,San Pedro Totolápam,Nuevo CAP,16.66644444,-96.30190694,17.09155645,-96.83146605,755
OAXACA,Villa de Tututepec,Nuevo CAP,16.12989472,-97.60854139,17.09155645,-96.83146605,861
OAXACA,San Pedro Yaneri,Nuevo CAP,17.41935583,-96.35457056,17.09155645,-96.83146605,168
OAXACA,San Pedro Yólox,Nuevo CAP,17.58843583,-96.55157556,17.09155645,-96.83146605,212
OAXACA,San Pedro y San Pablo Ayutla,Nuevo CAP,17.02715083,-96.07708167,17.09155645,-96.83146605,963
OAXACA,Villa de Etla,Nuevo CAP,17.20752806,-96.80057944,17.09155645,-96.83146605,3902
OAXACA,San Pedro y San Pablo Teposcolula,Nuevo CAP,17.51206972,-97.48818861,17.09155645,-96.83146605,945
OAXACA,San Pedro y San Pablo Tequixtepec,Nuevo CAP,18.06065611,-97.71784611,17.09155645,-96.83146605,155
OAXACA,San Pedro Yucunama,Nuevo CAP,17.56100417,-97.48259111,17.09155645,-96.83146605,101
OAXACA,San Raymundo Jalpan,Nuevo CAP,16.97039639,-96.75549778,17.09155645,-96.83146605,1215
OAXACA,San Sebastián Abasolo,Nuevo CAP,16.994675,-96.58885917,17.09155645,-96.83146605,736
OAXACA,San Sebastián Coatlán,Nuevo CAP,16.20125861,-96.82753917,17.09155645,-96.83146605,446
OAXACA,San Sebastián Ixcapa,Nuevo CAP,16.54366722,-98.14448722,17.09155645,-96.83146605,485
OAXACA,San Sebastián Nicananduta,Nuevo CAP,17.51789694,-97.68326833,17.09155645,-96.83146605,452
OAXACA,San Sebastián Río Hondo,Nuevo CAP,16.18283056,-96.46406056,17.09155645,-96.83146605,438
OAXACA,San Sebastián Tecomaxtlahuaca,Nuevo CAP,17.34585639,-98.03117389,17.09155645,-96.83146605,1207
OAXACA,San Sebastián Teitipac,Nuevo CAP,16.95142472,-96.61401889,17.09155645,-96.83146605,726
OAXACA,San Sebastián Tutla,Nuevo CAP,17.05847611,-96.67212028,17.09155645,-96.83146605,3047
OAXACA,San Simón Almolongas,Nuevo CAP,16.4074075,-96.71967222,17.09155645,-96.83146605,445
OAXACA,San Simón Zahuatlán,Nuevo CAP,17.82885333,-98.00452833,17.09155645,-96.83146605,355
OAXACA,Santa Ana,Nuevo CAP,16.34063806,-96.71761,17.09155645,-96.83146605,786
OAXACA,Santa Ana Ateixtlahuaca,Nuevo CAP,18.21057833,-96.90638306,17.09155645,-96.83146605,120
OAXACA,Santa Ana Cuauhtémoc,Nuevo CAP,17.98384111,-96.79469833,17.09155645,-96.83146605,157
OAXACA,Santa Ana del Valle,Nuevo CAP,16.99482694,-96.47167472,17.09155645,-96.83146605,830
OAXACA,Santa Ana Tavela,Nuevo CAP,16.65464972,-95.9115675,17.09155645,-96.83146605,275
OAXACA,Santa Ana Tlapacoyan,Nuevo CAP,16.74400333,-96.83708389,17.09155645,-96.83146605,457
OAXACA,Santa Ana Yareni,Nuevo CAP,17.39778778,-96.61077944,17.09155645,-96.83146605,177
OAXACA,Santa Ana Zegache,Nuevo CAP,16.83787528,-96.72593889,17.09155645,-96.83146605,1049
OAXACA,Santa Catalina Quierí,Nuevo CAP,16.32220111,-96.26585806,17.09155645,-96.83146605,270
OAXACA,Santa Catarina Cuixtla,Nuevo CAP,16.30439556,-96.64474389,17.09155645,-96.83146605,615
OAXACA,Santa Catarina Ixtepeji,Nuevo CAP,17.26554889,-96.56169917,17.09155645,-96.83146605,280
OAXACA,Santa Catarina Juquila,Nuevo CAP,16.23700944,-97.29247278,17.09155645,-96.83146605,4115
OAXACA,Santa Catarina Lachatao,Nuevo CAP,17.2684475,-96.47293417,17.09155645,-96.83146605,71
OAXACA,Santa Catarina Loxicha,Nuevo CAP,16.06950444,-96.75486556,17.09155645,-96.83146605,741
OAXACA,Santa Catarina Mechoacán,Nuevo CAP,16.33443361,-97.83602583,17.09155645,-96.83146605,1739
OAXACA,Santa Catarina Minas,Nuevo CAP,16.77918972,-96.61545611,17.09155645,-96.83146605,755
OAXACA,Santa Catarina Quiané,Nuevo CAP,16.88030611,-96.7407475,17.09155645,-96.83146605,917
OAXACA,Santa Catarina Tayata,Nuevo CAP,17.34780472,-97.55837889,17.09155645,-96.83146605,122
OAXACA,Santa Catarina Ticuá,Nuevo CAP,17.07123583,-97.53485861,17.09155645,-96.83146605,253
OAXACA,Santa Catarina Yosonotú,Nuevo CAP,17.02054972,-97.66212778,17.09155645,-96.83146605,84
OAXACA,Santa Catarina Zapoquila,Nuevo CAP,18.0645575,-97.60165528,17.09155645,-96.83146605,106
OAXACA,Santa Cruz Acatepec,Nuevo CAP,18.16376167,-96.87531917,17.09155645,-96.83146605,312
OAXACA,Santa Cruz Amilpas,Nuevo CAP,17.0587,-96.68401722,17.09155645,-96.83146605,6820
OAXACA,Santa Cruz de Bravo,Nuevo CAP,17.58137389,-98.22398917,17.09155645,-96.83146605,123
OAXACA,Santa Cruz Itundujia,Nuevo CAP,16.87493028,-97.66055139,17.09155645,-96.83146605,353
OAXACA,Santa Cruz Mixtepec,Nuevo CAP,16.79244278,-96.88240722,17.09155645,-96.83146605,580
OAXACA,Santa Cruz Nundaco,Nuevo CAP,17.17413917,-97.72318722,17.09155645,-96.83146605,64
OAXACA,Santa Cruz Papalutla,Nuevo CAP,16.95948861,-96.58491139,17.09155645,-96.83146605,1093
OAXACA,Santa Cruz Tacache de Mina,Nuevo CAP,17.82766139,-98.1507875,17.09155645,-96.83146605,720
OAXACA,Santa Cruz Tacahua,Nuevo CAP,16.91890111,-97.49216583,17.09155645,-96.83146605,125
OAXACA,Santa Cruz Tayata,Nuevo CAP,17.35776889,-97.568595,17.09155645,-96.83146605,47
OAXACA,Santa Cruz Xitla,Nuevo CAP,16.32243667,-96.67312889,17.09155645,-96.83146605,1468
OAXACA,Santa Cruz Xoxocotlán,Nuevo CAP,17.02728139,-96.73435806,17.09155645,-96.83146605,44125
OAXACA,Santa Cruz Zenzontepec,Nuevo CAP,16.53513111,-97.49507889,17.09155645,-96.83146605,175
OAXACA,Santa Gertrudis,Nuevo CAP,16.78659472,-96.79721139,17.09155645,-96.83146605,866
OAXACA,Santa Inés del Monte,Nuevo CAP,16.92576667,-96.86168694,17.09155645,-96.83146605,218
OAXACA,Santa Inés Yatzeche,Nuevo CAP,16.80867333,-96.75632417,17.09155645,-96.83146605,528
OAXACA,Santa Lucía del Camino,Nuevo CAP,17.06411806,-96.69467722,17.09155645,-96.83146605,24452
OAXACA,Santa Lucía Miahuatlán,Nuevo CAP,16.18647306,-96.61821111,17.09155645,-96.83146605,318
OAXACA,Santa Lucía Monteverde,Nuevo CAP,16.97129111,-97.66630278,17.09155645,-96.83146605,147
OAXACA,Santa Lucía Ocotlán,Nuevo CAP,16.74219,-96.68039611,17.09155645,-96.83146605,1663
OAXACA,Santa María Alotepec,Nuevo CAP,17.09209556,-95.85457167,17.09155645,-96.83146605,427
OAXACA,Santa María Apazco,Nuevo CAP,17.63458333,-97.10038694,17.09155645,-96.83146605,218
OAXACA,Santa María la Asunción,Nuevo CAP,18.10822417,-96.81936528,17.09155645,-96.83146605,539
OAXACA,Heroica Ciudad de Tlaxiaco,Nuevo CAP,17.26746972,-97.68049167,17.09155645,-96.83146605,10061
OAXACA,Ayoquezco de Aldama,Nuevo CAP,16.68566556,-96.84311444,17.09155645,-96.83146605,1588
OAXACA,Santa María Atzompa,Nuevo CAP,17.10286556,-96.77926111,17.09155645,-96.83146605,15239
OAXACA,Santa María Camotlán,Nuevo CAP,17.89956056,-97.69338,17.09155645,-96.83146605,655
OAXACA,Santa María Colotepec,Nuevo CAP,15.89779222,-96.93858889,17.09155645,-96.83146605,751
OAXACA,Santa María Cortijo,Nuevo CAP,16.4508025,-98.28571639,17.09155645,-96.83146605,371
OAXACA,Santa María Coyotepec,Nuevo CAP,16.96716056,-96.70673639,17.09155645,-96.83146605,1384
OAXACA,Santa María Chachoápam,Nuevo CAP,17.52515556,-97.283505,17.09155645,-96.83146605,189
OAXACA,Villa de Chilapa de Díaz,Nuevo CAP,17.58832889,-97.63191222,17.09155645,-96.83146605,399
OAXACA,Santa María Chilchotla,Nuevo CAP,18.23424028,-96.83054056,17.09155645,-96.83146605,919
